Title,Artist,Count,Lyrics
Da Joint,EPMD,29387359,"I make a million...bucks Every six months and y'all Hating my game, saying my name, they call Me the E, wrong things Knowing I'm fly without wings While some of y'all have to pull strings In this era, I maintain the freak upon the beat Master basslines of Raphael Saadiq Lyrical mastermind, a genius so don't snooze No mission's impossible, ask Tom Cruise I keep a joint lit When I have to spit A rough paragraph Laugh, when I'm bustin' your ass Who want it? Come and see me, like 112 And I'll rock that bell with Fox and L E-Dub, Mr Excitement, right The poltergeist of rap so come to the light Yes, the recipient of this award goes to moi The best qualified superstar  My squad stays on point like Den en den den de denit's the joint! (Yeah my squad stay on point like) Den en den den de denit's the joint!  New York, I'm in your area (Over here!) DC, I'm in your area (Over here!) New Jers, I'm in your area (Over here!) EPMD is a world premier  It's the joint Stay on point Plus I'm feelin' it Niggas killin' shit tryin' to duplicate the manuscripts That's impossible, pray like the gospel Overcoming setbacks, and jumping over obstacles Like Evel Knievel On point like a needle EPMD's like the Beatles, back with another sequel To hip-hop, check one two and you don't stop Rap with mainstream R&B and pop Now the world's shocked The E-double's back with Mic-Doc Like it or not We bout to turn it up another notch Mach speed Put it down for my seeds Raw breeds Acres with the deeds It's the joint  My squad stays on point like Den en den den de denit's the joint! (Yeah my squad stay on point like) Den en den den de denit's the joint!  VA, I'm in your area (Over here!) DA, I'm in your area (Over here!) Chi-Town, I'm in your area (Over here!) EPMD is a world premier  My style's digable, so I'm phat like that I got a Benz too, and it's black like that I got millions of chips, and they stack like that A five year spread, and now we back like that How dare they, niggas sittin' in they room with Brandy Way pissed off thinkin' how the can't stand me He robbed Sean for his Penn, talkin' Not lookin', shooken, a dead man walkin'  You know me, from rippin' flows with my homie The one and only, Ginuwine like Pony You wanna ride? Call me up when you're lonely I'm Parrish Smith, the shitgreat like Tony I'm hittin'-hittin' (Where from?) From Brentwood to San Quentin I'ma keep rhymin', still representin' (For who?) For my niggas up north and in the courts And for the MCs takin' no shorts, in this blood sport  My squad stays on point like Den en den den de denit's the joint! (Yeah my squad stay on point like) Den en den den de denit's the joint!  Detroit, I'm in your area (Over here!) Cali, I'm in your area (Over here!) Philly, I'm in your area (Over here!) EPMD is a world premier"
REDMERCEDES,Aminé,59828775,"With my niggas in my red Mercedes Attitude like fuck you, pay me Rolling deeper than Adele when we go out If the ladies show up, then we show out With my girl in my red Mercedes Attitude like fuck me, baby Leather seats so she wetter than a pool now When that thing go up then she go down  This shit so clean, I put that on my life Red Mercedes beam, it's a different type This shit so clean, I put that on my life Red Mercedes beam, it's a different type  Wood grain Nada, yes I'm the Baba Don't rock Prada, what's a stylist I'd rather make my clothes, merch by the boat load Banana club popping, yep I'm super biased (true) Tint so black, look like my complexion Neo I'm the one like I had direction Rims look like they were shipped from heaven Trunk so big it could fit my reverend (yeah!) And that nigga's pretty big Engine so fast, every block is a trip Baby girl wished that I copped the two seater But I had to get five 'cause my niggas want to ride  With my niggas in my red Mercedes Attitude like fuck you, pay me Rolling deeper than Adele when we go out If the ladies show up, then we show out With my girl in my red Mercedes Attitude like fuck me, baby Leather seat so she wetter than a pool now When that thing go up then she go down  This shit so clean, I put that on my life Red Mercedes beam, it's a different type This shit so clean, I put that on my life Red Mercedes beam, it's a different type  Looking out my rearview, all I see is haters (hatin') This is just a preview, I'll use my gas for later (maybe!) Black ice, black seats, yeah I'm bumping Blackstar Rednecks tell me that I got a nice car Gotta make sure that I keep my baby clean This game keep me hungry like I'm Katniss Everdeen Just got the whip washed Shining like it's pish-posh Engine sound like it needs an ad-lib from Rick Ross No I ain't M.M.G But my next purchase might be an M3 (sheesh) Sicker than most, look at the folk Trippin for dollars so holler for gold Picking apart my problems Like when Peter Piper picked his nose Whip looked like it got dipped in a cherry coat Mercedes' same color as the hair on a Lil Boat (Lil Boat)  This shit so clean, I put that on my life Red Mercedes beam, it's a different type This shit so clean, I put that on my life Red Mercedes beam, it's a different type"
Shooters,Tory Lanez,98550446,"All I wanna do is go out trappin' with the shooters Wrist game froze, you should see the way we do it Sexy little bitch she throwin' titties out the window You from outta town but you know what we get into  All I wanna do is go out trappin' with the shooters Wrist so froze you should see how I been movin' Shawty said she down enough to flex with all the shooters Shawty, are you down to give the head to all my shooters, oh  I came in, I just pulled it off the lot Sailing like a pirate how I came in with the yacht I came up off of trapping off the spot Tell me if you fuckin' cause it's backups if you're not I'm just, flexin', to hard, woah Threesome, sexy two broads, ooh Every, time I, step out, shit lit I just, walked in, Heisman, your bitch (straight up) Boydem tryna catch me with the shooters Just know I'm down to catch one if you shoot us And no more puttin' shooters in the Uber 'Cause they can't hop back in it when they  All I wanna do is go out trappin' with the shooters Wrist game froze, you should see the way we do it Sexy little bitch she throwin' titties out the window You from outta town but you know what we get into  All I wanna do is go out trappin' with the shooters Wrist so froze you should see how I been movin' Shawty said she down enough to flex with all the shooters Shawty, are you down to give the head to all my shooters, oh  I came in, I just pulled up with the slab She don't know her father but lil' mama call me dad Go designer shopping, cop it, fucking up the tab Rich as fuck, my chick thick as fuck, I had to brag All these, diamonds, on me (woo) Don't it, get you, horny? (woo) It's late, but I, can't leave, it's lit Rollin', top down, my shit, legit (straight up) Police tryna catch me with the shooters You not from the ends, you cannot fool us I caught a felony and beat that shit the next week I stack it tall, Lisa Leslie cause  All I wanna do is go out trappin' with the shooters Wrist game froze, you should see the way we do it Sexy little bitch she throwin' titties out the window You from outta town but you know what we get into  All I wanna do is go out trappin' with the shooters Wrist so froze you should see how I been movin' Shawty said she down enough to flex with all the shooters Shawty, are you down to give the head to all my shooters, oh"
Switch,6LACK,78042958,"I'm thinking 'bout a Yamaha (ayy) I'm thinking 'bout a Yamaha To get away from all the cameras I'm over it, don't wanna fantasize Fate is 'round the corner, right (Fate is 'round the corner right) It hit me right between the eyes (Hit me right between the eyes) It's funny when they switch and pick a side Ain't nobody gotta go through what I'm going through, no But it seems like they all know what I'm supposed to do so Let's switch bodies for a day You could me be and I could be you Juggle the pile of shit that's bound to come through You can have it since it's automatic  Now switch (switch) Tell me how it feels (feels) To be somebody else (else) Now switch (switch) It wasn't what you thought it was (was) Another story to tell  Well, well Well, well, well, well Well, well, well, well Well, well Well, well, well Well, well, well, well Well, well  So tell me lies, tell me lies, tell me lies You and I ride or die, you and I Entertain these other bitches and I will not Entertain these other niggas, you know that If I give you my heart, would you hold that? Would you put it up safe or would you fold that? If I find out you cheating me, just know that I'ma kill you and that ho, ain't no going back That's what she told me, and how could I blame her? A small town girl, now she all famous (switch) Maybe it's my fault now, ain't like I've been livin' in the dark nah I told you everything from the start And you the one that had a change of heart Girl, you can have it after all the damage  Now switch (switch) Tell me how it feels (feels) To be somebody else (else) Now switch (switch) It wasn't what you thought it was (was) Another story to tell  Well, well Well, well, well, well Well, well, well, well Well, well Well, well, well Well, well, well, well Well, well  I'm thinking I should speed it up To get away from all the media I'm human, don't you think I had enough? My woman claiming that I switched on her Only 'cause I hit a switch on her She wasn't really good at keeping up"
Na Na,Trey Songz,165613513,"Put your hands in the air, in the air Trigga Put your, put your hands up in the air Mustard on the beat, hoe  Oh na na, look what you done started Oh na na, why you gotta act so naughty? Oh na na, Im 'bout to spend all this cash Oh na na, if you keep shaking that ass  Oh na na na, put your hands in the air if youre fucking tonight Oh na na na, keep your hands in the air if youre spending the night Oh na na na, oh na na na na na na na, everybody say it like Oh na na na, oh na na na na na na na, everybody say  Im the nigga that you like, yeah Ima give you what you like, yeah Oh, yeah, Ima give it to you right, yeah Best time of your life, yeah, oh yeah Baby, when you ready, tell the waitress get the check Girl, I know youre ready, I aint even gotta check You been through the worst, let me show you whos the best You know Ima get you right, curve them niggas to the left, like  Oh na na, look what you done started Oh na na, why you gotta act so naughty? Oh na na, Im 'bout to spend all this cash Oh na na, if you keep shaking that ass  Oh na na na, put your hands in the air if youre fucking tonight Oh na na na, keep your hands in the air if youre spending the night Oh na na na, oh na na na na na na na, everybody say it like Oh na na na, oh na na na na na na na, everybody say  Youre the one thats hella bad, yeah Youre the one I aint never had, yeah, oh yeah All the problems you did have, yeah Leave them broke niggas in the past, yeah, oh yeah Girl, you had good but I could give you better I'll have you thinking 'bout forever, Ima make you say  Oh na na, look what you done started Oh na na, why you gotta act so naughty? Oh na na, Im 'bout to spend all this cash Oh na na, if you keep shaking that ass  Oh na na na, put your hands in the air if youre fucking tonight Oh na na na, keep your hands in the air if youre spending the night Oh na na na, oh na na na na na na na, everybody say it like Oh na na na, oh na na na na na na na, everybody say  Im feeling lucky tonight, everybody say When we leave this party you gon' love me tonight, everybody say You feeling lucky tonight, tonight, girl When we leave this party you gon' love me tonight  Oh na na na, put your hands in the air if youre fucking tonight Oh na na na, keep your hands in the air if youre spending the night Oh na na na, oh na na na na na na na, everybody say it like Oh na na na, oh na na na na na na na, everybody say  Na na na Hands in the air, na na na Hands in the air, na na na na na Hands in the air, na na na na na"
All Around The World (feat. Desiigner),Mura Masa,28607763,"This goes for all around the world To the world is gone This go all around the world So we carry on This goes for all around the world To the world is gone This go all around the world So we carry on, git, git!  Thank God I got it Thank God, yeah, nigga, I got it Thank God, cut the trills, they watchin' Thank God I be gettin', can't stop it Thank God I got it Thank God I be countin' this money Thank God, thinkin', livin', they funny Livin' close, yeah and countin' these hundreds, oh shit I be livin' life on the ball shit I'ma cop me a wheel and I ghost it Black and white, it's the panda, the ghost is Give a toast to the Grammy's, I go shit All night with the bag All night with the swag All night with the bag All  This goes for all around the world To the world is gone This go all around the world So we carry on This goes for all around the world To the world is gone This go all around the world So we carry on, git, git  They say I go, got it, I go, get I'm on top of the world on my ball shit In the party, get it started, get retarded Baby what's your favorite car, the Aston Martin? Gotta hit on the gas just to get it started Gotta kick on the gas just to get it started Hear the 'Rari, hear it mumble, hear it roar Say that she hate monsters Engine started, she hate monsters Engine farted, she hate monsters Get retarded, I've been chillin' I drink out and go to Beamers Lord I need it, Lord I need it, Lord I need it Got them mad 'cause I drill and they all defeated I be ridin', keep sayin', 'Lord, 'cause I need it' Lord I need it, Lord I need it, Lord I need it 'Cause he help me come back from all my demons  This goes for all around the world To the world is gone This go all around the world So we carry on This goes for all around the world To the world is gone This go all around the world So we carry on"
La Raza,Kid Frost,6643704,"Q-Vo, aqui estoy, MC Kid Frost Yo soy jefe, patron, yes, the big boss My cuete's loaded, it's full of balas I put it in your face and you won't say nada Vatos, cholos, you call us what you will You say we are assassins an we are sent to kill It's in my blood to be an Aztec Warrior Go to any extreme and hold no barriers Chicano and I'm Brown and I'm proud Guantes, chingaso, simon, ese lets get down Right now, in the dirt What's the matter? You afraid you're gonna get hurt? I'm with my homeboys, my camaradas Kickin' back con mi ganga y para mi no vale nada Yo soy chingon ese, like Al Capone ese Controlo a todos solo never try to sweat me Some of you don't know what's happening que pasa It's not for you anyway, cuz this is for the Raza  This for La Raza, Raza This for La Raza, Raza  The foreign tongue Im speaking is known as  alo Y sabes que loco? Yo soy muy malo Tu no sabes nada, your brains is hallow Been hit in the head too many times with a palo Still you trying to act cool, but you should know You're so cool that I'mma call you a culo Youre just a pee-wee, you cant get none ever You're on the leva Your own barrio doesn't back you up They just look at your ass and call you a poo butt And so I look and I laugh and say que pasa Yeah, this is for the Raza   Cruising in the calle, headed for the bolo No want to go with me, so I had to go solo And when I go out alone I'm packed I dont sweat the chavalas when I know that Im strapped Every time that I pack my piece I pull it out quick, all the nonsense will cease Just like the song when you're 18 With A Bullet Got my finger on a trigger, I'm not afraid to pull it If it gets out of hand I know some mafiosos Who can pull out cuetes on some stupid ass babosos Sitting there wondering what's happened, que pasa Yeah, this is for the Raza"
Just a Friend,Biz Markie,68961386,"Have you ever met a girl that you tried to date But a year to make love she wanted you to wait? Let me tell ya a story of my situation I was talkin' to this girl from the U.S. nation The way that I met her was on tour, at a concert She had long hair and a short miniskirt I just got on stage, drippin', pourin' with sweat I was walkin' through the crowd and guess who I met I whispered in her ear, 'Come to the picture booth So I can ask you some questions to see if you are a hundred proof' I asked her her name, she said: 'Blah-blah-blah' She had 9/10 pants and a very big bra I took a couple of flicks and she was enthused I said: 'How do you like the show?' She said: 'I was very amused' I started throwin' bass, she started throwin' back mid-range But when I sprung the question, she acted kind of strange Then when I asked, 'Do ya have a man?', she tried to pretend She said: 'No, I don't, I only have a friend' Come on! I'm not even goin' for it, this is what I'm goin' sing  You, you got what I need But you say he's just a friend And you say he's just a friend, oh baby You got what I need But you say he's just a friend But you say he's just a friend, oh baby You got what I need But you say he's just a friend But you say he's just a friend  So I took blah-blah's word for it at this time I thought just havin' a friend couldn't be no crime 'Cause I have friends and that's a fact Like Agnes, Agatha, Germaine, and Jack Forget about that, let's go into the story About a girl named 'blah-blah-blah' that adored me So we started talkin', gettin' familiar Spendin' a lot of time, so we can build up A relationship or some understanding How it's gonna be in the future we was plannin' Everything sounded so dandy and sweet I had no idea I was in for a treat After this was established, everything was cool The tour was over and she went back to school I called every day to see how she was doin' Every time that I called her, it seemed somethin' was brewin' I called her room, a guy picked up, but then I called again I say: 'Yo, who was that?' 'Oh, he's just a friend' Don't gimme that, don't even gimme that! Jus' bust this  You, you got what I need But you say he's just a friend And you say he's just a friend, oh baby You got what I need But you say he's just a friend But you say he's just a friend, oh baby You got what I need But you say he's just a friend But you say he's just a friend  So, I came to her college on a surprise visit To see my girl, that was so exquisite It was a school day, I knew she was there The first semester of the school year I went to a gate to ask where was her dorm This guy made me fill out a visitor's form He told me where it was and I was on my way To see my baby doll, I was happy to say I arrived in front of the dormitory 'Yo, could you tell me where is door three?' They showed me where it was for the moment I didn't know I was in for such an event So, I came to her room and opened the door Oh, snap! Guess what I saw? A fella tongue-kissin' my girl in her mouth I was so in shock, my heart went down south So please, listen to the message that I send Don't ever talk to a girl who says she just has a friend..."
Goldie,A$AP Rocky,140673366,"Aha, aha I said it must be 'cause a nigga got dough Extraordinary swag and a mouth full of gold Hoes at my shows they be strippin' off they clothes And them college girls write a nigga name on they toes Niggas talk shit 'til they get lockjaw Chrome to ya dome 'til ya get glockjaw Party like a cowboy or a rockstar Everybody play the tough guy 'til shit pop off  Let's take it to the basics, you in the midst of greatness My Martin was a Maison, rocked Margielas with no laces Cristal go by the cases, wait hold up that was racist I would prefer the Aces, ain't no different when you taste it A 40 ounce to chase it, that's just a understatement I'm early to the party, but my 'Rari is the latest Somehow it seems girls in they late teens Remind me your favorite jeans cause they naked cause you famous Life's a mothafucka, ain't it? These other rappers ain't us So tell me what your name is, I'ma tell it to my stainless You aim it 'fore you bang it let that banger leave you brainless It's just me, myself, and I and mothafuckas that I came with Miscellaneous niggas wanna hate on me Until I tell 'em to they face they ain't no G Low key, niggas mad cause I'm smooth puffin' Zig Zags Tell 'em quit the riff raff bitchin' with your bitch ass  I said it must be 'cause a nigga got dough Extraordinary swag and a mouth full of gold Hoes at my shows they be strippin' off they clothes And them college girls write a nigga name on they toes Niggas talk shit 'til they get lockjaw Chrome to ya dome 'til ya get glockjaw Party like a cowboy or a rockstar Everybody play the tough guy 'til shit pop off  Yes, I'm the shit, tell me do it stink? It feel good wakin' up to money in the bank Three model bitches, cocaine on the sink And I'm so 'bout it 'bout it, I might roll up in a tank Cause my chain came from Cuba, got a lock up on the link And them red bottom loafers just to compliment the mink Eyes chink, rollin' up that dank, blowin' on that stank What you mean? Tell me what you drink, I'm on that kissin' pink You could call me Billy Gates, got a crib in every state Man on the moon, got a condo out in space Open up your legs, tell me how it taste And them niggas talkin' shit so tell 'em, Tell it to my face Tell that bitch, hop up on my dick, rolled up on her quick In a six, told her suck a dick, motorboat her tits I'm the shit, niggas mad cause I'm smooth puffin' Zig-Zags Tell 'em quit the riff raff bitchin' with your bitch ass  I said it must be 'cause a nigga got dough Extraordinary swag and a mouth full of gold Hoes at my shows they be strippin' off they clothes And them college girls write a nigga name on they toes Niggas talk shit 'til they get lockjaw Chrome to ya dome 'til ya get glockjaw Party like a cowboy or a rockstar Everybody play the tough guy 'til shit pop off Oh, yeah, oh, right Oh, yeah, yeah, yeah Oh, yeah, oh, yeah Oh, yeah Everybody play the tough guy 'til shit pop off (Right, right)"
Stay Fly - Explicit Album Version,Three 6 Mafia,36580033,"Yeeeeah!! For the 1st time it's going down, history baby New Three 6 Mafia, featuring Eightball and MJG, Young Buck It's a Tennessee thing  I gotta stay fly-y-y-y, y-y, y-y, y Til I die-ie-ie-ie, ie-ie, ie-ie, ie I gotta stay fly-y-y-y, y-y, y-y, y Till I die-ie-ie-ie, ie-ie, ie-ie, ie I gotta stay fly-y-y-y, y-y, y-y, y Til I die-ie-ie-ie, ie-ie, ie-ie, ie I gotta stay fly-y-y-y, y-y, y-y, y Till I die-ie-ie-ie, ie-ie, ie-ie, ie  They call me the Juice and you know I'mma stunt Riding in the car with some bump in the trunk Tone in my lap & you know it's a pump Breaking down the good green, rolling the blunt Ghetto pimp type, girls say I'm the man Ice on the wrist with the ice in the chain Riding through the hood, got me gripping the grain And I'm sipping the same, while I'm changing the lane Eyes real tight cause I'm choking the green Vision messed up, cause I'm drinking the lean Messing with a D-Boy, riding them big toys Make your main gal wanna get on my team She gotta give it up before she get in my car I ain't Denzel, but I know I'm a star Cause when I'm in the club, I be back in the fog In the V.I.P. part & be buying the bar  DJ Paul is a dog, one you do not trust You leave your green around me, nigga your green gonna get lit up You leave your drank around me, believe your drank gonna get drunk up You leave your girl around me, if she bad she gonna get stuck These niggas is spies, we live them lives & keep them eyes tight Riding round what they like Make a couple nuns, a couple of dykes So purple, purple, purple & swallow it down with The yurple, yurple, yurple, it's going down  I gotta stay fly-y-y-y, y-y, y-y, y Til I die-ie-ie-ie, ie-ie, ie-ie, ie I gotta stay fly-y-y-y, y-y, y-y, y Till I die-ie-ie-ie, ie-ie, ie-ie, ie  Puff, puff pass, nigga roll that blunt Let's get high nigga smoke us one Paul pulled out the Phantom, niggas can't stand it But them hoes gonna come out Just really wanna smoke my weed Fuck these hoes & stack my g's Stop at the light & pause on Three Hit the mall and it be all on me but Gotta keep one eye up on the po-po Close the window, when I roll the indo Know they mad cause I'm rolling Benzo This that purple, not pretendo Three 6 Mafia, them my kinfolks So when I'm in Memphis, Tennekee I just might not bring my own cause them niggas there Let me smoke for free  What's up Mary, how you doing Mary Jane, stalking me Since I have met you girl you ruled my brain You stole my heart, right from the start So I broke you down, let momma put you in the 'gar  I gotta stay fly-y-y-y, y-y, y-y, y Til I die-ie-ie-ie, ie-ie, ie-ie, ie I gotta stay fly-y-y-y, y-y, y-y, y Till I die-ie-ie-ie, ie-ie, ie-ie, ie  Premro, full of that dro Leave the club full of Rose' Mo Your girlfriend wanna ride with me In a car with a pimp, where she supposed to be You ain't met no dude spit it cold as me The bag of kush cost 650 Have a nigga who smoke Reggie Miller Coughing & choking constantly Taste like fruit when you hit it Gotta have bread to get it Smoke all night, sleep all day That's the epitome of the American way Roll that shit, light that shit, hit that shit, hold that shit Blow that shit out slow, then pass it to me bro  MJ finna sprinkle in some of that Super incredible, have a nigga running back Where that nigga with the hood sticky number at Cutting up a cigarillo like a lumber jack In the morning, when I need this and breath again a whole lot of weed but I'm needing somebody to give me what I need When I want nothing less then the best of the trees DJ Paul & Juicy J, 8Ball & MJG & Young Buck we don't give a fuck, we must represent this Tennessee We drink a whole lot of Hennessy Nigga got a lil hair on his chest Do me like Bill Clinton girl, take it out your mouth We'll shoot it right down on your dress  Fly-y-y-y, y-y, y-y, y"
Ned Flanders (feat. A$AP Ferg),MadeinTYO,98470174,"K. Swisha  Ooh, all of them bitches exotic Cars robotic, we go retarded (Hooh) Hop in a foreign, don't need the top When I get home, I need the top (Wow) Louis Vuitton when I leave the house (Skrrt) She got a ass and a greasy mouth (Hooh) She wanna twerk when I leave the house (Wait) Gucci that belt, I don't leave it out (Wow, brr)  Yeah, I got standards, diamond Ned Flanders, ooh, ooh (Yeah) Kool-Aid jammer, uh, cookie pack on camera, yeah, yeah (Yeah) Yeah, I got standards, uh diamond Ned Flanders, ooh, yeah (Right) Kool-Aid jammer (Sauce), cookie pack on camera, yeah (Alright)  She wanna twerk on my chain, gettin' that brain, swerve in your lane, uh I fuck her, knock off her bonnet, I had to get it, I want it, honest, yeah (Hooh) Ooh, private jet, Nike tech, she up next (Check, right) When you a boss, don't take a loss, count up a check (That's right) SoHo plate, never late, go on dates (Hooh) When you get up, they hate, uh Diamonds, they drip like a lake (Hooh) Ollie a ten, kickflip a eight, nigga I skate (Yeah)  Nigga, I got standards, uh diamond Ned Flanders, ooh, yeah (Alright) Kool-Aid jammer, uh, cookie pack on camera, yeah, yeah (Yeah) I got standards, uh diamond Ned Flanders, ooh, yeah (Alright) Kool-Aid jammer, uh (Ferg, hooh, hooh, hooh, oh), cookie pack on camera, yeah (Ayy)  I got standards, suck on my nuts like Planters, ooh, yeah (Right) My bitch a dancer (Hooh), hop on the dick like a prancer, ooh (Hooh, right) Polluted Fanta, flick with a Polaroid camera, ooh, yeah (Yeah) You talk outlandish, put 'em in a holy field like Evander, ooh, yeah (Yeah) Got a new mansion, new Ralph Lauren, copped two ranches Diamonds is dancin' (Woo), ice so cold, gotta walk with a panda (Yeah) Your bitch so scandalous, gimme that top with no-handed, huh (Brr) I got standards (Hooh), I get the guap, cop Margielas (Yeah) I got standards (Right), take your bitch, hit the Ritz, not no standin' (That's right) Flow outlandish (Hooh), when Ferg on the track, all you rappers'll vanish (Hooh) My bitch just landed (Brr), not a lick of English, she speak Spanish (Hooh)  Yeah, I got standards (Ooh), diamond Ned Flanders, ooh, ooh (Alright) Kool-Aid jammer (Sauce), cookie pack on camera, yeah, yeah (Yeah) Yeah, I got standards (Gas), diamond Ned Flanders, ooh, yeah (Alright) Kool-Aid jammer, uh, cookie pack on camera, yeah (Oh) Yeah, I got standards (Ooh), diamond Ned Flanders, ooh, ooh, (Alright) Kool-Aid jammer (Sauce), cookie pack on camera, yeah, yeah (Yeah) Yeah, I got standards (Gas), diamonds Ned Flanders, ooh, yeah (Alright) Kool-Aid jammer (Sauce), cookie pack on camera, yeah (Oh)"
FaceTime,21 Savage,47305874,"Mustard On The Beat, hoe  Henny in my system, I'm gone (I'm gone) Speedin' on the E way, all gone (gone) Girl you put up with that nigga? You strong (you strong) Ain't no need to play games, I'm grown (I'm grown) Out there cheating, man, it turn ya heart cold (heart cold) She don't wanna hear the lies this old (this old) Takin' shots even when it's too strong (too strong) Fuck a nigga, lick her, make her moan (her moan) Gotta get up in the mornin', she grown (she grown) I be drankin', I be drivin', I'm wrong (I'm wrong) Had a long day at work and I know (I Know) I can't text my girl, I'm on my way home (way home)  I'm too drunk to text so can we FaceTime? (FaceTime) I won't waste your time if you don't waste mine (don't waste mine) Girl I wanna taste yours if you gon' taste mine (taste mine) I won't take your love for granted if you don't take mine (take mine)  We can get drunk all weekend Let's get drunk all weekend, baby We can get drunk all weekend Let's get drunk all weekend, baby We can get drunk all weekend Let's get drunk all weekend, baby We can get drunk all weekend Let's get drunk all weekend, yeah  I take her shoppin', that's easy (that's easy) Fuck the summer, girl I ball all season (all season) She don't want me to think that she easy (she easy) But she ain't tryna make it seem like she teasin' (she teasin') We just chillin' at the bar and she cheesin' (she cheesin') Buy a hundred shots for no reason (reason) Man, I'm tryna take you home this evening (this evening) Brown liquor got her panties leakin' (leakin') That nigga stealin' pussy, he thiefin' (he thiefin') OG Kush, I'm chiefin' (I'm chiefin') Let me swim inside your pool, yeah, the deep end (deep end) And we can get drunk all weekend (weekend)  I'm too drunk to text so can we FaceTime? (FaceTime) I won't waste your time if you don't waste mine (don't waste mine) Girl I wanna taste yours if you gon' taste mine (taste mine) I won't take your love for granted if you don't take mine (take mine) I'm too drunk to text so can we FaceTime? (FaceTime) I won't waste your time if you don't waste mine (don't waste mine) Girl I wanna taste yours if you gon' taste mine (taste mine) I won't take your love for granted if you don't take mine (take mine)  We can get drunk all weekend Let's get drunk all weekend, baby We can get drunk all weekend Let's get drunk all weekend, baby We can get drunk all weekend Let's get drunk all weekend, baby We can get drunk all weekend Let's get drunk all weekend, yeah  I'm too drunk to text so can we FaceTime? (FaceTime) I won't waste your time if you don't waste mine (don't waste mine) Girl I wanna taste yours if you gon' taste mine (taste mine) I won't take your love for granted if you don't take mine (take mine)"
Work Out,J. Cole,219616287,"I want to see you work out for me, work out for me  Ayy, we've got a good thing Dont know if Ima see you again But is that a good thing? 'Cause girl, I cant be your man, no ma'am I know what's on your brain You probably hoped it never would end Like, Is it the real thing Or is it just a one-night stand? Well then  Let me see you get high, then go low Now, girl, won't you drop that thing down to the floor? Im here for one night, how far will you go? I wanna see you (Work out for me, work out for me) High, then go low Now, girl, won't you drop that thing down to the floor? Im here for one night, how far will you go? I wanna see you (Work out for me, work out for me)  She like them boys with the big ol' chains Ridin' around town in a big ol' Range I knew her when I rocked big ol' jeans Now the little nigga doin' big ol' thangs Would you look at that? I came back for her Just to give it to ya, like you asked for it Man, that thing in them jeans too fat for her Rebounds so I caught her off the backboard I told her: Baby girl, come here Know I run the town even when I ain't from there. And I brag hardly, but just to show up at this party I made what yo' nigga make in one year That's unfair, but so is life, take a chance, roll the dice Money cant buy you love, 'cause its overpriced Dont overthink, just hope it's right Im only here for the night  Ayy, we've got a good thing Dont know if Ima see you again But is that a good thing? 'Cause girl, I cant be your man, no ma'am I know what's on your brain You probably hoped it never would end Like, Is it the real thing Or is it just a one-night stand? Well then  Let me see you get high, then go low Now, girl, won't you drop that thing down to the floor? Im here for one night, how far will you go? I wanna see you (Work out for me, work out for me) High, then go low Now, girl, won't you drop that thing down to the floor? Im here for one night, how far will you go? I wanna see you (Work out for me, work out for me)  Carolina Blue kicks, fresh on the scene Hottest nigga on the block Damn, girl, you're mean They be startin' shit, but its yo' world On my Martin shit: You go, girl! She bad and she know it Some niggas save hoes, Im not that heroic Could you be my escort? 'Cause just like them two door Fords Damn, they dont make 'em like you no more Cole World, real Cole World Them boys coolme, Im on fire Know what's on my mind Tryna see what's on yours tonight, tonight, tonight Move slow, 'cause you wanna live fast Up late so you'll probably skip class Life is a test so before the night pass, get right, get right  Ayy, we've got a good thing Dont know if Ima see you again But is that a good thing? 'Cause girl, I cant be your man, no ma'am I know what's on your brain You probably hoped it never would end Like, Is it the real thing Or is it just a one-night stand? Well then (Cole World)  Straight up, now tell me Do you really wanna love me forever? (Oh oh oh) Or is it just a hit-and-run? (Well, hey) Straight up, I tell ya I just really wanna cut when we together (Oh oh oh) Come here, girl, let's get it on! (Work out for me) Straight up, now tell me Do you really wanna love me forever? (Oh oh oh) Or is it just a hit-and-run? Well straight up, I tell ya I just really wanna cut when we together (Oh oh oh) Come here, girl, let's get it on! (Work out for me)"
