Title,Artist,Count,Lyrics
Dixie On My Mind,"Hank Williams, Jr.",6856626,"All the stations up here they don't sign off with Dixie The way they did in sweet home Alabam' And the people here don't sip Jack Daniels whiskey The way they do in the Tennessee mountain land I'd always heard lots about the big apple So I thought I'd come up here and see But all I've seen so far is one big hassle Wish I was camped out on the Okeechobee If this is the promised land, I've had all I can stand And I'm headed back below that Dixie line No I just don't fit in, and I'll never come back again But I'm busted here an' I got Dixie on my mind Oh I'm stuck up here an' I got Dixie on my mind (Yee-ha) These people never smile or say a word They're all too busy tryin' to make an extra dime Oh I'd love to haul 'em all down around Spartanburg And show 'em how to raise hell in Carolin' Oh the things you know that I miss most of all Is the freedom of the rivers and the pines They don't do much huntin' and fishin' up here ya know But I have met a few squirrels and one porcupine Well if this is the promised land, I've had all I can stand Wish I was down in Houston town tonight No I just don't fit in, and I'll never come back again But I'm busted here an' I got Dixie on my mind Oh I'm stuck up here an' got Dixie on my mind"
To a T,Ryan Hurd,50014158,"Take off your makeup, nobody's around It's you and me, girl, just let your guard down I see right through you, I know what it means I know I got you, the moment when you close your eye-eye-eyes I know I'm doing something right-ight-ight  I got you down to a t-shirt, white sheets, red wine Baby, you don't wanna leave You want a record with some reverb, backbeat and low light You know I know what you need tonight Girl, I'll take my ti-ime, dot every I, I, baby, I, I I got you down to a T Mmm  Stay here 'til sunrise, I wanna know you Like it's the last time I'll ever hold you Girl, every detail leave it up to me Lay back and let go You don't even have to say-ay-ay anything About the way-ay-ay  You should see how you look in that t-shirt White sheets and red wine Baby, you don't wanna leave You want a record with some reverb, backbeat and low light You know I know what you need tonight Girl, I'll take my ti-ime, dot every I, I, baby, I, I I got you down to a T Whoa, yeah, yeah  Got you down, got you down (Got you down, down) Got you down, got you down (Got you down, down) Don't worry, baby 'Cause driving you crazy is all I ever wanted  Now that I got you down to a t-shirt White sheets and red wine, mmm You want a record with some reverb, backbeat and low light You know I know what you need tonight Girl, I'll take my ti-ime, dot every I, I, baby, I, I I got you down to a T  Whoa I got you down to a t Got you down, got you down Got you down, got you down I got you down to a t"
High School,Kelsea Ballerini,8680715,"He's still driving that 1970 hand-me-down truck And he's still wearing that red and black jersey Waiting for the band to start up He's still showing up twenty late Finding hearts and rules to break Why would he wanna change when Every memory still bows to him?  But this ain't high school Where all you care about is If the pretty cheerleader thinks you're cool See her Friday, take her out after the football game 'Cause it's five years later and you can't get off of the elevator That's going up, 'cause you're growing up And the world gets cruel when you're still living in high school  He's still calling that first love, first time, pretty-eyed blonde And she's still letting it ring 'cause his ring isn't what she wants 'Cause she traded in prom queen for a big city dream And a slate that's clean, but Your heart just don't get it and that's why you can't forget it 'Cause you're living like you're seventeen  But this ain't high school Where all you care about is if the pretty cheerleader thinks you're cool See her Friday, take her out after the football game 'Cause it's five years later and you can't get off of the elevator That's going up, 'cause you're growing up and the world gets cruel when  You're still living in the hallways Where everybody stopped and stared And cared and knew your name 'Cause this is the real world that don't know you like that You can remember but you can't go back  To high school Where all you care about is if the pretty cheerleader thinks you're cool See her Friday and  take her out after the football game 'Cause it's five years later and you can't get off of the elevator That's going up, 'cause you're growing up And the world gets cruel when you're still living in high school  When you're still living in Five years later Oh yeah (Oh yeah, yeah), oh yeah (Oh yeah, yeah) He's still calling that first love, first time And he hates that he said goodbye, she went on with her life He's still driving the same old back roads Wondering when he got so old Where did his life go? Oh, but he knows Oh, he knows Yeah, he knows That this ain't high school, oh, woah And he's still driving that 1970 hand-me-down truck And he's stuck in high school But this ain't high school"
Drift Away,Uncle Kracker,42929743,"Day after day, I'm more confused Yet, I look for the light through the pourin' rain You know that's a game that I hate to lose  And I'm feelin' the strain Oh, ain't it a shame?  Oh, give me the beat boys and free my soul I wanna get lost in your rock and roll and drift away Give me the beat boys and free my soul I wanna get lost in your rock and roll and drift away Won't you take me away?  Beginin' to think that I'm wastin' time I don't understand the things I do The world outside looks so unkind  And I'm countin' on you You can carry me through  Oh, give me the beat boys and free my soul I wanna get lost in your rock and roll and drift away Give me the beat boys and free my soul I wanna get lost in your rock and roll and drift away Won't you take me away?  And when my mind is free You know a melody can move me When I'm feelin' blue The guitars come in through to soothe me Thanks for the joy that you've given me (Ooh, the joy that you've given me) I want you to know that I believe in your song (oh, yeah) Your rhythm, and rhyme, and harmony (mm) You helped me along (makin' me strong) Oh, you're makin' me strong  Oh, give me the beat boys and free my soul I wanna get lost in your rock and roll and drift away (drift away, ooh) And give me the beat boys and free my soul I wanna get lost in your rock and roll and drift away (drift away)  Give me the beat boys and free my soul I wanna get lost in your rock and roll and drift away (drift away, oh) Give me the beat boys and free my soul I wanna get lost in your rock and roll and drift away  Yeah, won't you take me? Won't you take me? I wanna drift away (won't you take me away?) I wanna drift away I wanna drift away (won't you take me?) Take me home Let me drift away Won't you take me away?"
You Are,Jordan Brooker,2336124,"You are a touchdown on a Friday night A silver crown, homecoming queen Right underneath those bleacher lights You are a verse right out a Springsteen song A red Chevelle just givin' it hell On the main street drag all night long  You are the last day of a spring break week The best sleep that I never got A sunrise on Daytona Beach You are too many shots of Maker's Mark A quick stop in a tattoo shop Your name forever on my arm  And I don't take for granted Everything that we've been through In my head you're stranded And you ain't even meanin' to but you are Yeah, baby, you are  You are a blanket on the summer ground Stars in the sky the night we'd find That feeling that we hadn't found You are one pink line instead of two A sigh of relief, that look you gave me 'Cause heaven knows what we would do  And I don't take for granted Everything that we've been through In my head you're stranded And you ain't even meaning to but you are  You are the reason that I get to say I've been in love, and I messed it up I've got a girl that got away  And I don't take for granted Everything that we've been through In my head you're stranded And you ain't even meaning to but you are Yeah, baby, you are You are Yeah, baby, you are"
Little Man,Alan Jackson,6031916,"I remember walk'in round the court square sidewalks Looking in windows at things I couldn't want There's Johnson's Hardware and Morgan's Jewelry And the old Lee King's Apothecary They were the little man The little man  I go back now and the stores are empty Except for an old Coke sign dated 1950 Boarded up like they never existed Or renovated and called historic districts There goes the little man There goes the little man  Now the court square's just a set of streets That the people go round but they seldom think About the little man that built this town Before the big money shut them down And killed the little man Oh, the little man  He pumped your gas and he cleaned your glass And one cold rainy night he fixed your flat The new stores came where you do it yourself You buy a lotto ticket and food off the shelf Forget the little man Forget about that little man He hung on there for a few more years But he couldn't sell Slurpees And he wouldn't sell beer Now the bank rents the station To a man down the road And they sell Velvet Elvis and Second-hand clothes There goes little man There goes another little man  Now the court square's just a set of streets That the people go round but they seldom think About the little man that built this town Before the big money shut them down And killed the little man Oh the little man  Now the stores are lined up in a concrete strip You can buy the whole world in just one trip And save a penny because it's jumbo size They don't even realize They're killing the little man Oh the little man  Now the court square's just a set of streets That the people go round but they seldom think About the little man that built this town Before the big money shut them down And killed the little man Oh the little man  It wasn't long ago when I was a child An old black man came with his mule and his plow He broke the ground where we grew our garden Back before we'd all forgotten About the little man The little man Long live the little man God bless the little man"
Drunk Like You,The Cadillac Three,18997077,"Sitting at the bar with a shot and a cold beer, neither one's doing the job In through the swinging door, straight to the dance floor, intoxicating, there you are Addiction is a crazy thing Oh, what you do to me  Nothing gets me drunk like you Even whiskey can't do what you do when you kiss me that way That black label lipstick, 90 proof hits quick top shelf tangled in my veins It's dangerous, I want to drink you on up Can't get enough, keep filling up my cup Nothing gets me drunk like you Nothing gets me drunk like you, yeah  Girl, you make a fellow want to tie one on, I'm talking dizzy tangled up in the sheets Sip, sip, sip you, baby, til you're gone, and then hang over all over me Hang over all over me  Nothing gets me drunk like you Even whiskey can't do what you do when you kiss me that way That black label lipstick, 90 proof hits quick top shelf tangled in my veins It's dangerous, I want to drink you on up Can't get enough, keep filling up my cup Nothing gets me drunk like you Nothing gets me drunk like you, yeah  Oh, nothing gets me drunk like you, even whiskey can't do what you do when you kiss me that way That black label lipstick, 90 proof hits quick top shelf tangled in my veins  Nothing gets me drunk like you Even whiskey can't do what you do when you kiss me that way That black label lipstick, 90 proof hits quick top shelf tangled in my veins It's dangerous, I want to drink you on up Can't get enough, keep filling up my cup Nothing gets me drunk like you Nothing gets me drunk like you, yeah  Oh, it's dangerous Nothing gets me drunk like you Nothing gets me drunk like you"
Party For Two - Country Version With Intro,Shania Twain,14595921,"Whoa! Huh! Huh! (Aww, Baby)  I'm having me a party (I don't think I can come) Uh,uh, this ain't just any kind of party (Nah, I think I'll stay at home) Uh, oh, no It's going to be really, really hot (Starting to sound good) I'm going to put you on the spot (Baby, maybe I should) Yeah, there'll be lots of one on one (Guess I could be there) Come on and join the fun (What should I wear?) I'll tell you that it  It doesn't matter what you wear Cause it's only going to be You and me there (Whoa!)  I'm having a party A party for two Inviting nobody Nobody but you  You'll be sexy in your socks (We could polish the floors) In case that anybody knocks (Let's lock all the doors) Yeah, all the things I'm gonna do (I'm going to do with you) I want to try something new (I want to try it, too) I tell you that it  It doesn't matter what you wear Cause it's only going to be You and me there (Whoa!)  I'm having a party A party for two Inviting nobody Nobody but you  (I'm here) You're there (That's all) we really need (We're gonna) We're gonna party hearty (Just) Just you and me (Don't) Don't think about it now (Don't) Don't even doubt it now (I'm inviting you to a) party for two (Whoa!) Shake it, shake it (Come on baby!) Aww, all the things I'm gonna do (I'm going to do with you) I'm going to try something new with you, boy (I want to try that, too) I'll tell you that it  It doesn't matter what you wear (Cause it's only going to be) It's only going to be you and me (Awwwww, yeah) I'm havin' a party (A little bitty party baby) A party for two It's just me and you (That's right) Inviting nobody I aint inviting anybody (Nobody baby) Nobody but you  I'm having a party A party for two Inviting nobody Nobody but you  Come on, Come on (Come on, Come on) Come on, Come on, Come on (Come on, Come on, yeah) Come on, Come on (Come on, Come on) Come on, Come on, Come on (Come on, Come on, yeah) (Just you and me there) That was great! (Lets do it again!)"
The Ones That Like Me,Brantley Gilbert,33200217,"Oh yeah Ain't gonna lie, I can count on both hands My down to ride 'til the day I die friends To get them, I'd like to think That I'm few and far between Guys like me, you want in an alley with ya Up a creek, ain't a doubt I'm gonna paddle with ya Go to bat, go to church, go to battle with ya They can say what they want about me, but  The ones that need me got me The ones that doubt me can't stop me Even the ones that said, Forget him. You can bet they ain't forgot me Either wanna hit me or hold me Those that hate me don't know me And the ones that don't trust anybody trust me Yeah, the ones that like me love me  Speak my mind, don't mind who's listenin' I'll ask forgiveness, 'fore I ask permission Least with me you know what you're gettin' You may not get a thing about me, but  The ones that need me got me The ones that doubt me can't stop me Even the ones that said, Forget him. You can bet they ain't forgot me Either wanna hit me or hold me Those that hate me don't know me And the ones that don't trust anybody trust me Yeah, the ones that like me love me  Yeah, they love me And I ain't perfect, I'm a simple man I got a sinner's mind, but I can fold my hands I ain't afraid to pray and I do know who I am, yeah  And the ones that need me got me Ones that doubt me can't stop me Even the ones that said, Forget him. Bet your ass they ain't forgot me Either wanna hit me or hold me Those that hate me don't know me And the ones that don't trust anybody trust me Yeah, the ones that like me love me  The ones that like me love me And if you don't Probably a pretty good chance I don't like you either"
Everything's Gonna Be Alright,David Lee Murphy,41227855,"She rattled the ice in my plastic cup I said 'yes m'am', fill her up Tell me something good that I don't know 'Cause this world's been kicking my behind Life ain't been a friend of mine Lately I've been feeling kinda low  And she looked back over her shoulder Pointed at the sign hanging up on the wall It said  Everything's gonna be alright Everything's gonna be alright And nobody's gotta worry 'bout nothing Don't go hittin' that panic button It ain't worth spilling your drink Everything's gonna be alright Alright, alright  So I nodded my head and said, 'that's for sure' Dropped a few bucks in the mason jar Felt those good old neon vibes on me And whatever monkey that was on my back He jumped off just like that Right into the deep blue sea  And I looked back over her shoulder Thinking 'bout the sign hanging up on the wall That said  Everything's gonna be alright Everything's gonna be alright Nobody's gotta worry 'bout nothing Don't go hitting that panic button It ain't near as bad as you think Everything's gonna be alright Alright, alright  There ain't no doubt it's gonna work out Come on, sing it with me There ain't no doubt it's gonna work out Come on and sing it with me  Everything's gonna be alright Everything's gonna be alright And nobody's gotta worry 'bout nothing Don't go hitting that panic button It ain't near as bad as you think Everything's gonna be alright Alright (is gonna be alright), alright (is gonna be alright) Everything's gonna be alright Alright (is gonna be alright), alright (is gonna be alright) (Everything's gonna be alright) (Is gonna be alright, is gonna be alright) (Everything's gonna be alright) (Is gonna be alright, is gonna be alright)"
The Blues Man,Alan Jackson,6664857,"He's just a singer, a natural born guitar ringer Kind of a clinger, to sad ole songs He's not a walk behinder, he's a new note finder His name's a reminder, of a blues man that's already gone  So he started drinkin', took some things that messed up his thinkin' He was sure sinkin', when she came along He was alone in the spot light, not too much left in sight She changed all that one night, when she sang him this song  Hey, baby, I love you, hey, baby, I need you Hey, baby, you ain't got to prove to me you're some kind of macho man You've wasted so much of your life, runnin' through the dark nights Let me shine a little love light, down on that blues man  He got so sick from speedin', all the things they said he was needin' If he is to keep on pleasin', all of his fans He got cuffed on dirt roads, he got sued over no shows She came and took all that ol' load, down off that blues man And he said...  Hey, baby, I love you too, hey, baby, I need you Hey, baby, I do get tired, of this travellin' band I'm over 40 years old now, nights would be cold now If you hadn't stuck it out, with this blues man  He's over 40 years old now, nights would be so cold now If she hadn't hung around, with that blues man"
Landslide,Dixie Chicks,72324054,"I took my love and I took it down I climbed a mountain and I turned around And I saw my reflection in the snow-covered hills Well, the landslide brought me down  Oh, mirror in the sky, what is love? Can the child within my heart rise above? Can I sail through the changing ocean tides? Can I handle the seasons of my life?  Well, I've been afraid of changing 'Cause I built my life around you But time makes you bolder Children get older I'm getting older, too Well  Well, I've been afraid of changing 'Cause I built my life around you But time makes you bolder Children get older I'm getting older, too Well, I'm getting older, too  So, take this love and take it down Yeah, and if you climb a mountain and you turn around And if you see my reflection in the snow-covered hills Well, the landslide brought me down And if you see my reflection in the snow-covered hills Well, maybe Well, maybe Well, maybe Landslide will bring you down"
I Go Back,Kenny Chesney,37357074,"'Jack and Diane' painted a picture of my life and my dreams Suddenly this crazy world made more sense to me Well I heard it today and I couldn't help but sing along Because every time I hear that song  I go back to a two toned short bed Chevy Driving my first love out to the levee Living life with no sense of time And I go back to the feel of a fifty yard line A blanket, a girl, some raspberry wine Wishing time would stop right in its tracks Every time I hear that song, I go back I go back  I used to rock all night long to 'Keep On Rocking Me Baby' Frat parties, college bars, just trying to impress the ladies Well I heard it today and I couldn't help but sing along Because every time I hear that song  And I go back to the smell of an old gym floor And the taste of salt on a Carolina shore After graduation and drinking goodbye to friends And I go back to watchin summer fade to fall Growin up too fast and I do recall Wishin time would stop right in its tracks Everytime I hear that song, I go back I go back  We all have a song that somehow stamped our lives Takes us to another place and time  So I go back to a pew, preacher, and a choir Singing bout God, brimstone, and fire And the smell of Sunday chicken after church And I go back to the loss of a real good friend And the sixteen summers I shared with him Now 'Only The Good Die Young' stops me in my tracks Every time I hear that song I go back  I go back To the feel of a fifty yard line A blanket, a girl, some raspberry wine I go back (I go back) To watching summer fade to fall Growing up too fast and I do recall I go back (I go back) To the loss of a real good friend And the sixteen summers I shared with him I go back, I go back, I go back"
Party Crowd,David Lee Murphy,7390305,"She couldn't keep from cryin' when she told me goodbye I knew Lord it was breakin' her heart, and she was breakin' mine So for the sake of her feelings and the sake of my pride I told her not to worry 'bout me So I'm sittin' here soakin' up the neon lights Misery looking for some company Tonight I'm lookin' for a party crowd Slammin' 'em back and laughing out loud Where the smoke's so thick the blues can't hang around With the jukebox a jumpin' like it just don't care If they're dancin' over here or fightin' over there I'm makin' the rounds, looking for a party crowd It'll dawn on me tomorrow wherever I wake up I'll look back and try to recall just where the heck's my truck So take my keys and lock em up tight, let the good times flow I'll worry bout tomorrow when it comes to light The night's still young and I'm on a roll Tonight I'm lookin' for a party crowd Slammin' 'em back and laughing out loud Where the smoke's so thick the blues can't hang around With the jukebox a jumpin' like it just don't care If they're dancin' over here or fightin' over there I'm makin' the rounds, looking for a party crowd Tonight I'm lookin' for a party crowd Slammin' 'em back and laughing out loud Where the smoke's so thick the blues can't hang around With the jukebox a jumpin' like it just don't care If they're dancin' over here or fightin' over there I'm makin' the rounds, looking for a party crowd Tonight I'm lookin' for a party crowd Slammin' 'em back and laughing out loud Where the smoke's so thick the blues can't hang around With the jukebox a jumpin' like it just don't care If they're dancin' over here or fightin' over there I'm makin' the rounds, looking for a party crowd"
She Got the Best of Me,Luke Combs,118008702,"Seventeen, you don't think that much about life You just live it Like kerosene dancing around a fire But you're in it  So you jump right in Ain't afraid to fall And you give it all  She got the best of me She broke my heart Now all that's left of me Is beating in this guitar Every night, a different town She follows me around So you get what's left of me Yeah, you get what's left of me 'Cause she got the best of me  I picked myself up off the floor And found something new worth living for And a, old dusty hand-me-down six string And a couple chords  I'm getting over her A little more with every song So sing along  She got the best of me She broke my heart Now all that's left of me Is beating in this guitar Every night, a different town She follows me around So you get what's left of me Yeah, you get what's left of me 'Cause she got the best of me  She got the best of me She broke my heart Now all that's left of me Is beating in this guitar Every night, a different town She follows me around So you get what's left of me Yeah, you get what's left of me 'Cause she got the best of me  She got the best of me She got the best of me She got the best of me"
Three Chords & The Truth,Chase Rice,23461430,"There's a Tennessee two-lane sky Shakes the Broadway bars at night Makes you wanna get a little too close To a Cali girl watchin' windshield satellites It's a soundtrack to our lives It's the only reason why A kid from Carolina would drive to Nashville To chase a dream without a dime  It's why we drink too much on Friday nights Raise our hand in the neon lights Sweet Home Alabama and a Ring of Fire I could sing along 'til the day I die Why we break up, fall back in love Why we roll around in the bed of a truck Why we all stop when we hear that one And she whispers, 'Turn it up'  And for a second, we're bulletproof We get lost in a song or two The world don't move, and all I need is you And three chords and the truth  I see you blinkin' through your blue eyes How a song can turn back time You can almost feel the sand on your feet From the passenger seat Singing anything but mine And don't you know that we were raised on the radio?  It's why we drink too much on Friday nights Raise our hand in the neon lights Copperhead Road and Mama tried I could sing along 'til the day I die Why we break up, fall back in love Why we roll around in the bed of a truck Why we all stop when we hear that one And she whispers, 'Turn it up'  And for a second, we're bulletproof We get lost in a song or two The world don't move, and all I need is you And three chords and the truth  It's Muscle Shoals to rock n' roll It's a steel guitar that steals your soul It's a country song that takes you home again  It's why we drink too much on Friday nights Raise our hand in church pew aisles Amazing Grace, Sweet By and By I could sing along 'til the day I die Why we break up, fall back in love Why we roll around in the bed of a truck Why we all stop when we hear that one And she whispers, 'Turn it up'  And for a second we're bulletproof Get lost in a song or two The world don't move, and all I need is you And three chords and the truth"
Wanted,Hunter Hayes,148747911,"You know I'd fall apart without you I don't know how you do what you do 'Cause everything that don't make sense about me Makes sense when I'm with you Like everything that's green, girl I need you But it's more than one and one makes two Put aside the math and the logic of it You gotta know you're wanted too  'Cause I wanna wrap you up Wanna kiss your lips I wanna make you feel wanted And I wanna call you mine Wanna hold your hand forever And never let you forget it Yeah, I wanna make you feel wanted  Anyone can tell you you're pretty You get that all the time, I know you do But your beauty's deeper than the makeup And I wanna show you what I see tonight  When I wrap you up When I kiss your lips I wanna make you feel wanted And I wanna call you mine Wanna hold your hand forever And never let you forget it 'Cause baby I, wanna make you feel wanted  As good as you make me feel I wanna make you feel better Better than your fairy tales Better than your best dreams You're more than everything I need You're all I ever wanted All I ever wanted  And I just wanna wrap you up Wanna kiss your lips I wanna make you feel wanted And I wanna call you mine Wanna hold your hand forever Never let you forget it Yeah, I wanna make you feel wanted Yeah, baby I wanna make you feel Wanted  Cause you'll always be wanted"
Tulsa Time,Don Williams,11076502,"I left Oklahoma, drivin' in a Pontiac Just about to lose my mind I was goin' to Arizona Maybe on to California Where the people all live so fine My baby said, I'z crazy My mama called me lazy I was gonna show 'em all this time 'Cause you know I ain't no fool And I don't need no more schoolin' I was born to just walk the line Livin' on Tulsa time Livin' on Tulsa time Well, you'll know I been through it When I set my watch back to it Livin' on Tulsa Time Well, there I was in Hollywood Wishin' I was doin' good Talkin' on the telephone line But they don't need me in the movies And nobody sings my songs Guess, I'm just a wastin' time Well, then I got to thinkin' Man I'm really sinkin' An I really had a flash this time I had no business leavin' An nobody would be grievin' If I just went on back to Tulsa time Livin' on Tulsa time Livin' on Tulsa time Gonna set my watch back to it 'Cause you know I been through it Livin' on Tulsa time Livin' on Tulsa time Livin' on Tulsa time Gonna set my watch back to it 'Cause you know I been through Livin' on Tulsa time"
Wagon Wheel,Darius Rucker,251191613,"Heading down south to the land of the pines I'm thumbing my way into North Caroline Staring up the road and pray to God I see headlights I made it down the coast in seventeen hours Picking me a bouquet of dogwood flowers And I'm a-hoping for Raleigh, I can see my baby tonight  So rock me mama like a wagon wheel Rock me mama any way you feel Hey mama rock me Rock me mama like the wind and the rain Rock me mama like a south bound train Hey mama rock me  Running from the cold up in New England I was born to be a fiddler in an old time string band My baby plays a guitar, I pick a banjo now Oh, north country winters keep a-getting me down Lost my money playing poker so I had to leave town But I ain't turning back to living that old life no more  So rock me mama like a wagon wheel Rock me mama any way you feel Hey mama rock me Rock me mama like the wind and the rain Rock me mama like a south bound train Hey mama rock me  Walking to the south out of Roanoke I caught a trucker out of Philly had a nice long toke But he's a heading west from the Cumberland gap To Johnson City, Tennessee And I got to get a move on before the sun I hear my baby calling my name and I know that she's the only one And if I die in Raleigh at least I will die free  So rock me mama like a wagon wheel Rock me mama any way you feel Hey mama rock me Oh rock me mama like the wind and the rain Rock me mama like a south bound train Hey hey mama rock me So rock me mama like a wagon wheel Rock me mama any way you feel Hey hey mama rock me Mama rock me Mama rock me Rock me mama like the wind and the rain Rock me mama like a south bound train Hey hey mama rock me You can rock me Rock me"
Rockin' Chairs,Brantley Gilbert,8990368,"Now and then, I see old timers talkin' All day long, relivin' them good ol' days Like it never gets old and it's same ol' stories Got me wonderin' if it's gonna be us one day? Better live this one life we got up, 'cause  These are the days that are gonna fly by Like lightnin' so they say These are the nights, yeah the good times When we let the wild side out to play These are the Sunday mornin's we talk to the Lord And get right with the man upstairs Get back to rockin' out So, we can say we were there when we talk about it In our rockin' chairs  Come on y'all, we got memories to make Some cold beers to drink And some songs we gotta live out loud Gonna be some good hearts breakin' Bunch of mistakes Maybe someday we'll figure it out But right now it's all about, goin' all the way  These are the days that are gonna fly by Like lightnin' so they say These are the nights, yeah the good times When we let the wild side out to play These are the Sunday mornin's we talk to the Lord And get right with the man upstairs Get back to rockin' out So, we can say we were there when we talk about it In our rockin' chairs In our rockin' chairs  We gotta crank it up to ten and then some Go way too far, too fast, too hard And have too much fun  These are the days and they're gonna Fly by like lightnin' So they say These are the times of our lives And we ain't got none to waste  These are the days that are gonna fly by Like lightnin' so they say These are the nights, yeah the good times When we let the wild side out to play These are the Sunday mornin's we talk to the Lord And get right with the Man upstairs Get back to rockin' out So, we can say we were there when we talk about it In our rockin' chairs  In our rockin' chairs In our rockin' chairs"
The Housefire,Turnpike Troubadours,7526083,"I remember smelling smoke I woke up I was choking Lorrie grabbed the baby And we made it safe outside She never missed a note Took a breath and cleared her throat And wrapped him in a Carhartt coat She found out in my ride  Next thing I remember I was barefoot in December When I hit the door again It really came alive That was all she wrote In a thirty-second note I got out with a photograph And my old Auto-5  Lord knows that I've been blessed I can stand up to the test I can live on so much less This much I've been learning Feel a pounding in my chest I'm fearful, I'll confess How am I to get my rest? The house I built is burning  Well Lorrie called the volunteers Siren music to my ears First I've been glad to hear The flashing red and blue Can't repay the time they gave There was nothing left to save Shake all of their hands and wave They did all they can do  Lord knows that I've been blessed I can stand up to the test I can live on so much less This much I've been learning Forgive my cowardice I am fearful, I'll confess How am I to get my rest? The house I built is burning  We snuck away two nights ago Rode around the logging roads We been stuck in a motor home About to fall apart We finally made a go Got dealt a heavy blow She said I'll bet you make it It's a long way from your heart  Well I know that I've been blessed I can make more out of less I can get my rest In any bed that I lay down in Got nothing holding me Got a couple memories A picture of the three of us And my grandfather's Browning"
Slower,Filmore,29239193,"I could pull in, kill the lights in the driveway Walk into your door and kiss you in the porch light Like a gentleman We could chase a little magic before the sun comes up Girl, there ain't no reason we gotta rush Let's make this night move a little bit  Slower, girl And take another lap around this ol' town And let the radio take us where we wanna go Get a little closer on the side of the road Somewhere where we know nobody's watching Get this world revolving a little bit slower A little bit slower  I wanna see you laugh like that in the moonlight Let you call every shot in the dark Like a gentleman I love what you do to me So let it linger on Let your kiss fall a little bit  Slower, girl And take another lap around this ol' town And let the radio take us where we wanna go Get a little closer on the side of the road Somewhere where we know nobody's watching Get this world revolving a little bit slower A little bit slower  A little bit longer Laid back, playing the song yeah Making time freeze, make it all last Holding on to every drop this moment's got So let's make this night move a little bit Make this night move a little bit  Slower, girl And take another lap around this ol' town And let the radio take us where we wanna go Get a little closer on the side of the road Somewhere where we know nobody's watching Get this world revolving a little bit slower A little bit slower  A little bit slower A little bit slower A little bit slower"
Fall,Clay Walker,16012930,"Oh, look there you go again, puttin' on that smile again Even though I know you've had a bad day Doin' this  an' doin' that, always puttin' yourself last A whole lotta give and not enough take  But you can only be strong so long before you break  So, fall, go on and fall apart Fall into these arms of mine, I'll catch you Every time you... Fall, go on and lose it all Every doubt, every fear Every worry, every tear I'm right here Baby fall  Forget about the world tonight All that's wrong and all that's right Lay your head on my shoulder and let it fade away And if you wanna let go, baby, it's okay  Fall, go on and fall apart Fall into these arms of mine, I'll catch you Every time you... Fall, go on and lose it all Every doubt, every fear Every worry, every tear I'm right here Baby fall  Hold on Hold on Hold on To me  Fall, go on and fall apart Fall into these arms of mine, I'll catch you Every time you... Fall, go on and lose it all Every doubt, every fear Every worry, every tear I'm right here Baby fall"
I'm Not Strong Enough to Say No,BlackHawk,5457043,"The sign says, 'Do Not Touch', you're out of bounds You're forbidden fruit, don't come around It says don't make plans cause on your hand Is a promise made to another man Cause when you're around my defenses go down Feelings get stronger, looks get longer The closer you come, the weaker I get If it ain't happened now, just ain't happened yet So please, please, please go I'm not strong enough to say no Please, please don't stay I'm not man enough to walk away Please, please pass by I can't resist you even though I try So please go, I'm not strong to say no The sign says, 'Slow Down-Slippery Ice' You got dangerous curves, don't think twice It says, 'Not For Sale' your spoken for Just take your heart and walk out the door Cause when you're around my defenses go down Feelings get stronger, looks get longer The closer you come, the weaker I get If it ain't happened now, just ain't happened yet So please, please, please go I'm not strong enough to say no Please, please don't stay I'm not man enough to walk away Please, please pass by I can't resist you even though I try So please go, I'm not strong to say no Don't say I didn't warn you, don't say you didn't know Don't wait 'til it's too late and then try to go The closer you come, the weaker I get If it ain't happened now, just ain't happened yet, I'm beggin' you Baby please, please, please go I'm not strong enough to say no Please, please don't stay I'm not man enough to walk away Please, please pass by I can't resist you even though I try So please go, I'm not strong to say no"
The Race Is On,Sawyer Brown,9257687,I feel tears wellin' up cold deep inside Like my heart's sprung a big break And a stab of lonliness sharp and painful That I may never shake You might say that I was taking it hard Since you wrote me off with a call But don't you wager that I'll hide in sorrow When I may lay right down and bawl  Now the race is on And here comes pride in the backstretch Heartaches goin' to the inside My tears are holdin' back They're tryin' not to fall My hearts out of the runnin' True love's scratched for another's sake The race is on and it looks like heartache And the winner loses all  One day I ventured in love Never once suspectin' what the final result would be And how I lived in fear of waking up each morning Finding that you're gone from me There's ache and pain in my heart For today was the one that I hated to face Somebody new came up to win her And I came out in second place  Now the race is on And here comes pride in the backstretch Heartaches goin' to the inside My tears are holdin' back They're tryin' not to fall My hearts out of the runnin' True love's scratched for another's sake The race is on and it looks like heartache And the winner loses all  Now the race is on And here comes pride in the backstretch Heartaches goin' to the inside My tears are holdin' back They're tryin' not to fall My hearts out of the runnin' True love's scratched for another's sake The race is on and it looks like heartache And the winner loses all The winner loses all
